class,mult,type,density,weight,nodes,time,algo,time_limit
C,3,4,0.6,560,374574864,205.289,rlx_mt,600
C,3,3,0.8,510,11373,0.056,rlx_mt,600
C,3,3,0.6,542,6416328,3.183,rlx_mt,600
C,3,3,0.1,0,0,0,rlx_mt,600
C,3,8,0.6,3097,1451943,1.173,rlx_mt,600
C,3,5,0.5,2823,200,0,rlx_mt,600
C,3,5,0.5,2995,211,0,rlx_mt,600
C,3,4,0.9,500,9048,0.164,rlx_mt,600
C,3,2,0.6,530,140646,0.058,rlx_mt,600
C,3,2,0.8,497,1266,0.006,rlx_mt,600
C,3,1,0.1,0,0,0,rlx_mt,600
C,3,1,0.6,519,2706,0.002,rlx_mt,600
C,3,7,0.5,3100,847864,0.383,rlx_mt,600
C,3,5,0.6,2468,121,0,rlx_mt,600
C,3,8,0.1,0,0,0,rlx_mt,600
C,3,1,0.7,501,471,0.001,rlx_mt,600
C,3,6,0.5,3090,5472,0.004,rlx_mt,600
C,3,7,0.9,1808,284,0.008,rlx_mt,600
C,3,7,0.3,0,0,0,rlx_mt,600
C,3,2,0.7,524,7860,0.016,rlx_mt,600
C,3,6,0.5,3087,5569,0.004,rlx_mt,600
C,3,3,0.2,0,0,0,rlx_mt,600
C,3,5,0.1,3110,172636253,23.457,rlx_mt,600
C,3,5,0.3,3100,27908,0.007,rlx_mt,600
C,3,2,0.6,537,120828,0.054,rlx_mt,600
C,3,4,0.3,0,0,0,rlx_mt,600
C,3,3,0.6,547,5930927,2.801,rlx_mt,600
C,3,1,0.5,530,23280,0.009,rlx_mt,600
C,3,7,0.4,3110,70642306,19.291,rlx_mt,600
C,3,8,0.9,2167,978,0.04,rlx_mt,600
C,3,6,0.3,3110,13152611,2.773,rlx_mt,600
C,3,7,0.5,3100,723904,0.344,rlx_mt,600
C,3,3,0.9,481,1166,0.046,rlx_mt,600
C,3,7,0.4,3110,79102467,20.717,rlx_mt,600
C,3,8,0.9,2163,1312,0.043,rlx_mt,600
C,3,1,0.8,433,150,0.001,rlx_mt,600
C,3,4,0.6,560,379186534,218.651,rlx_mt,600
C,3,3,0.3,0,0,0,rlx_mt,600
C,3,5,0.3,3099,24432,0.006,rlx_mt,600
C,3,4,0.3,0,0,0,rlx_mt,600
C,3,3,0.4,0,0,0,rlx_mt,600
C,3,5,0.2,3110,1897000,0.298,rlx_mt,600
C,3,4,0.6,558,381258946,218.474,rlx_mt,600
C,3,7,0.9,1805,321,0.013,rlx_mt,600
C,3,4,0.4,0,0,0,rlx_mt,600
C,3,5,0.9,1249,35,0,rlx_mt,600
C,3,6,0.3,3110,16859433,3.258,rlx_mt,600
C,3,3,0.5,560,276368590,112.614,rlx_mt,600
C,3,8,0.8,2495,9441,0.045,rlx_mt,600
C,3,7,0.2,0,0,0,rlx_mt,600
C,3,4,0.2,0,0,0,rlx_mt,600
C,3,1,0.7,495,454,0.001,rlx_mt,600
C,3,7,0.7,3032,3187,0.008,rlx_mt,600
C,3,5,0.9,1267,35,0,rlx_mt,600
C,3,1,0.6,519,2197,0.002,rlx_mt,600
C,3,6,0.6,2863,908,0.002,rlx_mt,600
C,3,8,0.5,3110,124730656,64.45,rlx_mt,600
C,3,6,0.7,2491,403,0.001,rlx_mt,600
C,3,2,0.8,481,1357,0.01,rlx_mt,600
C,3,6,0.6,3040,699,0.001,rlx_mt,600
C,3,1,0.2,570,494198479,71.984,rlx_mt,600
C,3,5,0.1,3110,124096765,18.093,rlx_mt,600
C,3,3,0.9,455,1272,0.043,rlx_mt,600
C,3,7,0.6,3078,23198,0.026,rlx_mt,600
C,3,1,0.3,560,14820999,2.721,rlx_mt,600
C,3,6,0.5,3082,4673,0.004,rlx_mt,600
C,3,3,0.5,564,254800097,102.175,rlx_mt,600
C,3,6,0.4,3100,145956,0.05,rlx_mt,600
C,3,6,0.6,2757,1148,0.001,rlx_mt,600
C,3,6,0.8,1914,226,0.001,rlx_mt,600
C,3,2,0.2,0,0,0,rlx_mt,600
C,3,1,0.5,530,28510,0.01,rlx_mt,600
C,3,7,0.1,0,0,0,rlx_mt,600
C,3,8,0.8,2567,9045,0.057,rlx_mt,600
C,3,1,0.6,518,2317,0.002,rlx_mt,600
C,3,5,0.1,3110,267021336,33.133,rlx_mt,600
C,3,8,0.9,1998,1440,0.039,rlx_mt,600
C,3,7,0.5,3100,698975,0.338,rlx_mt,600
C,3,5,0.4,3087,519,0,rlx_mt,600
C,3,1,0.5,537,20383,0.008,rlx_mt,600
C,3,4,0.7,538,7341434,5.241,rlx_mt,600
C,3,8,0.6,3093,1440815,1.126,rlx_mt,600
C,3,2,0.3,0,0,0,rlx_mt,600
C,3,2,0.5,550,2785230,0.855,rlx_mt,600
C,3,1,0.2,590,925255283,153.906,rlx_mt,600
C,3,4,0.7,540,6517780,4.611,rlx_mt,600
C,3,7,0.1,0,0,0,rlx_mt,600
C,3,2,0.5,550,2958075,0.875,rlx_mt,600
C,3,8,0.1,0,0,0,rlx_mt,600
C,3,5,0.8,1710,38,0,rlx_mt,600
C,3,7,0.4,3110,67399404,18.686,rlx_mt,600
C,3,8,0.6,3098,1321409,1.102,rlx_mt,600
C,3,2,0.9,422,253,0.009,rlx_mt,600
C,3,6,0.5,3090,4342,0.003,rlx_mt,600
C,3,1,0.6,520,2378,0.002,rlx_mt,600
C,3,4,0.9,490,9798,0.169,rlx_mt,600
C,3,3,0.9,437,1229,0.041,rlx_mt,600
C,3,8,0.2,0,0,0,rlx_mt,600
C,3,6,0.5,3082,4973,0.005,rlx_mt,600
C,3,3,0.6,542,6376326,3.013,rlx_mt,600
C,3,6,0.8,1853,233,0.002,rlx_mt,600
C,3,6,0.7,2469,492,0.002,rlx_mt,600
C,3,6,0.1,0,0,0,rlx_mt,600
C,3,1,0.4,550,456014,0.114,rlx_mt,600
C,3,2,0.1,0,0,0,rlx_mt,600
C,3,3,0.6,540,6135868,2.907,rlx_mt,600
C,3,8,0.5,3110,132055261,63.855,rlx_mt,600
C,3,4,0.1,0,0,0,rlx_mt,600
C,3,2,0.9,410,278,0.011,rlx_mt,600
C,3,1,0.6,522,2684,0.002,rlx_mt,600
C,3,6,0.4,3100,167879,0.057,rlx_mt,600
C,3,8,0.2,0,0,0,rlx_mt,600
C,3,4,0.4,0,0,0,rlx_mt,600
C,3,1,0.4,558,397348,0.105,rlx_mt,600
C,3,3,0.8,510,11582,0.046,rlx_mt,600
C,3,5,0.6,2221,134,0,rlx_mt,600
C,3,3,0.6,540,5911945,2.821,rlx_mt,600
C,3,7,0.2,0,0,0,rlx_mt,600
C,3,7,0.6,3086,25489,0.028,rlx_mt,600
C,3,7,0.3,0,0,0,rlx_mt,600
C,3,6,0.1,0,0,0,rlx_mt,600
C,3,3,0.4,0,0,0,rlx_mt,600
C,3,4,0.8,520,187645,0.271,rlx_mt,600
C,3,8,0.7,3076,54194,0.081,rlx_mt,600
C,3,2,0.7,520,7937,0.009,rlx_mt,600
C,3,4,0.1,0,0,0,rlx_mt,600
C,3,5,0.8,1656,68,0,rlx_mt,600
C,3,6,0.3,3110,14902927,2.899,rlx_mt,600
C,3,7,0.9,1801,308,0.015,rlx_mt,600
C,3,6,0.7,2444,343,0.001,rlx_mt,600
C,3,1,0.8,412,176,0.001,rlx_mt,600
C,3,6,0.5,3085,4712,0.003,rlx_mt,600
C,3,5,0.4,3080,739,0,rlx_mt,600
C,3,5,0.4,3083,889,0,rlx_mt,600
C,3,2,0.4,570,92329653,23.942,rlx_mt,600
C,3,2,0.6,539,95714,0.049,rlx_mt,600
C,3,2,0.4,570,82177571,21.493,rlx_mt,600
C,3,1,0.4,550,463355,0.109,rlx_mt,600
C,3,6,0.9,1642,72,0.002,rlx_mt,600
C,3,1,0.8,418,264,0.002,rlx_mt,600
C,3,1,0.2,590,659933927,112.464,rlx_mt,600
C,3,6,0.4,3100,183210,0.062,rlx_mt,600
C,3,8,0.3,0,0,0,rlx_mt,600
C,3,6,0.4,3100,171830,0.054,rlx_mt,600
C,3,1,0.4,550,443560,0.115,rlx_mt,600
C,3,8,0.3,0,0,0,rlx_mt,600
C,3,3,0.3,0,0,0,rlx_mt,600
C,3,4,0.2,0,0,0,rlx_mt,600
C,3,5,0.3,3100,32476,0.008,rlx_mt,600
C,3,4,0.8,520,181645,0.286,rlx_mt,600
C,3,2,0.8,497,1186,0.005,rlx_mt,600
C,3,8,0.6,3098,1321237,1.103,rlx_mt,600
C,3,6,0.8,1898,164,0.002,rlx_mt,600
C,3,2,0.9,403,315,0.011,rlx_mt,600
C,3,1,0.6,518,2025,0.002,rlx_mt,600
C,3,2,0.2,0,0,0,rlx_mt,600
C,3,7,0.8,2434,1100,0.008,rlx_mt,600
C,3,5,0.2,3106,1966128,0.32,rlx_mt,600
C,3,2,0.3,0,0,0,rlx_mt,600
C,3,4,0.7,540,6244789,4.7,rlx_mt,600
C,3,1,0.5,539,32962,0.011,rlx_mt,600
C,3,2,0.6,533,111384,0.051,rlx_mt,600
C,3,5,0.1,3110,239266591,33.861,rlx_mt,600
C,3,5,0.6,2257,172,0,rlx_mt,600
C,3,1,0.1,0,0,0,rlx_mt,600
C,3,3,0.6,545,6231811,2.923,rlx_mt,600
C,3,2,0.8,495,1132,0.008,rlx_mt,600
C,3,3,0.9,433,1456,0.041,rlx_mt,600
C,3,4,0.5,0,0,0,rlx_mt,600
C,3,3,0.7,530,211135,0.165,rlx_mt,600
C,3,1,0.8,430,210,0.002,rlx_mt,600
C,3,4,0.9,484,10471,0.165,rlx_mt,600
C,3,7,0.6,3080,24031,0.023,rlx_mt,600
C,3,8,0.5,3110,139244810,66.777,rlx_mt,600
C,3,4,0.8,519,180855,0.305,rlx_mt,600
C,3,2,0.2,0,0,0,rlx_mt,600
C,3,1,0.8,448,212,0.001,rlx_mt,600
C,3,4,0.9,482,10399,0.166,rlx_mt,600
C,3,8,0.5,3110,138329810,65.065,rlx_mt,600
C,3,5,0.2,3109,1821347,0.309,rlx_mt,600
C,3,6,0.2,3110,1693477158,280.725,rlx_mt,600
C,3,6,0.4,3107,135231,0.05,rlx_mt,600
C,3,4,0.7,540,6746342,5.001,rlx_mt,600
C,3,5,0.8,1651,48,0,rlx_mt,600
C,3,2,0.1,0,0,0,rlx_mt,600
C,3,1,0.1,0,0,0,rlx_mt,600
C,3,8,0.2,0,0,0,rlx_mt,600
C,3,7,0.3,0,0,0,rlx_mt,600
C,3,7,0.5,3100,668205,0.334,rlx_mt,600
C,3,3,0.6,540,5037852,2.604,rlx_mt,600
C,3,7,0.9,1772,276,0.008,rlx_mt,600
C,3,4,0.4,0,0,0,rlx_mt,600
C,3,3,0.1,0,0,0,rlx_mt,600
C,3,4,0.6,559,406349466,215.909,rlx_mt,600
C,3,3,0.6,546,5868940,2.933,rlx_mt,600
C,3,8,0.2,0,0,0,rlx_mt,600
C,3,1,0.3,570,12688099,2.568,rlx_mt,600
C,3,8,0.9,1917,1620,0.035,rlx_mt,600
C,3,2,0.5,550,2338319,0.714,rlx_mt,600
C,3,4,0.1,0,0,0,rlx_mt,600
C,3,6,0.2,3110,1938685911,287.429,rlx_mt,600
C,3,2,0.3,0,0,0,rlx_mt,600
C,3,8,0.2,0,0,0,rlx_mt,600
C,3,4,0.1,0,0,0,rlx_mt,600
C,3,5,0.2,3110,1647111,0.278,rlx_mt,600
C,3,6,0.2,3110,1965973366,295.836,rlx_mt,600
C,3,2,0.7,515,8306,0.01,rlx_mt,600
C,3,3,0.5,563,266049773,107.733,rlx_mt,600
C,3,4,0.8,520,190257,0.304,rlx_mt,600
C,3,4,0.1,0,0,0,rlx_mt,600
C,3,4,0.1,0,0,0,rlx_mt,600
C,3,3,0.5,560,262065123,101.79,rlx_mt,600
C,3,7,0.1,0,0,0,rlx_mt,600
C,3,6,0.6,3002,993,0.001,rlx_mt,600
C,3,2,0.7,520,8343,0.011,rlx_mt,600
C,3,4,0.2,0,0,0,rlx_mt,600
C,3,8,0.1,0,0,0,rlx_mt,600
C,3,8,0.5,3110,134241446,63.203,rlx_mt,600
C,3,6,0.5,3088,5556,0.004,rlx_mt,600
C,3,5,0.7,2078,86,0,rlx_mt,600
C,3,8,0.9,2163,1033,0.036,rlx_mt,600
C,3,1,0.3,560,15115398,3.121,rlx_mt,600
C,3,8,0.4,0,0,0,rlx_mt,600
C,3,2,0.5,550,3280665,0.934,rlx_mt,600
C,3,2,0.6,533,110072,0.049,rlx_mt,600
C,3,7,0.1,0,0,0,rlx_mt,600
C,3,2,0.3,0,0,0,rlx_mt,600
C,3,8,0.4,0,0,0,rlx_mt,600
C,3,3,0.6,540,6735021,2.924,rlx_mt,600
C,3,1,0.1,0,0,0,rlx_mt,600
C,3,5,0.7,1836,79,0,rlx_mt,600
C,3,8,0.7,3065,51218,0.098,rlx_mt,600
C,3,3,0.5,568,262713088,106.399,rlx_mt,600
C,3,6,0.1,0,0,0,rlx_mt,600
C,3,6,0.9,1569,72,0.002,rlx_mt,600
C,3,3,0.9,445,1342,0.034,rlx_mt,600
C,3,7,0.8,2395,964,0.006,rlx_mt,600
C,3,7,0.3,0,0,0,rlx_mt,600
C,3,8,0.9,2031,1382,0.037,rlx_mt,600
C,3,5,0.3,3100,40152,0.009,rlx_mt,600
C,3,2,0.5,549,2665319,0.811,rlx_mt,600
C,3,7,0.8,2267,1288,0.007,rlx_mt,600
C,3,4,0.9,497,8753,0.148,rlx_mt,600
C,3,1,0.8,496,230,0.001,rlx_mt,600
C,3,7,0.7,2830,3990,0.01,rlx_mt,600
C,3,3,0.4,0,0,0,rlx_mt,600
C,3,8,0.9,2163,1312,0.042,rlx,600
C,3,8,0.1,0,0,0,rlx,600
C,3,1,0.1,0,0,0,rlx,600
C,3,4,0.4,0,0,0,rlx,600
C,3,5,0.1,3110,247044982,23.53,rlx,600
C,3,6,0.9,1475,76,0.001,rlx,600
C,3,1,0.5,530,35403,0.011,rlx,600
C,3,5,0.1,3110,237463674,23.746,rlx,600
C,3,6,0.5,3088,6134,0.004,rlx,600
C,3,8,0.8,2667,8531,0.045,rlx,600
C,3,2,0.2,0,0,0,rlx,600
C,3,6,0.9,1407,98,0.001,rlx,600
C,3,3,0.4,0,0,0,rlx,600
C,3,8,0.7,3080,50544,0.09,rlx,600
C,3,5,0.9,1267,35,0,rlx,600
C,3,5,0.7,2078,86,0,rlx,600
C,3,7,0.8,2382,901,0.008,rlx,600
C,3,5,0.8,1760,58,0,rlx,600
C,3,5,0.3,3100,51754,0.01,rlx,600
C,3,6,0.6,2968,869,0.001,rlx,600
C,3,8,0.7,3065,51239,0.086,rlx,600
C,3,4,0.2,0,0,0,rlx,600
C,3,7,0.1,0,0,0,rlx,600
C,3,5,0.3,3100,45157,0.009,rlx,600
C,3,5,0.8,1656,68,0,rlx,600
C,3,6,0.5,3082,5335,0.004,rlx,600
C,3,1,0.9,347,62,0.001,rlx,600
C,3,3,0.5,560,272420576,103.916,rlx,600
C,3,7,0.9,1808,284,0.013,rlx,600
C,3,7,0.8,2434,1100,0.007,rlx,600
C,3,4,0.5,0,0,0,rlx,600
C,3,6,0.1,0,0,0,rlx,600
C,3,5,0.8,1811,53,0,rlx,600
C,3,3,0.9,443,1311,0.039,rlx,600
C,3,5,0.9,1314,32,0,rlx,600
C,3,6,0.3,3110,22734809,3.49,rlx,600
C,3,8,0.6,3094,1391060,1.111,rlx,600
C,3,6,0.9,1642,72,0.001,rlx,600
C,3,5,0.6,2495,149,0,rlx,600
C,3,4,0.4,0,0,0,rlx,600
C,3,4,0.6,560,407456596,217.629,rlx,600
C,3,8,0.9,2163,1033,0.043,rlx,600
C,3,2,0.8,490,1288,0.009,rlx,600
C,3,4,0.8,520,173701,0.313,rlx,600
C,3,3,0.7,530,212202,0.166,rlx,600
C,3,7,0.2,0,0,0,rlx,600
C,3,4,0.7,538,7645762,5.365,rlx,600
C,3,3,0.9,456,1105,0.04,rlx,600
C,3,3,0.9,455,1272,0.043,rlx,600
C,3,2,0.3,0,0,0,rlx,600
C,3,6,0.8,2048,162,0.001,rlx,600
C,3,7,0.2,0,0,0,rlx,600
C,3,8,0.4,0,0,0,rlx,600
C,3,1,0.7,502,486,0.001,rlx,600
C,3,8,0.6,3098,1349350,1.11,rlx,600
C,3,3,0.7,530,209363,0.17,rlx,600
C,3,7,0.1,0,0,0,rlx,600
C,3,1,0.3,570,14938065,3.013,rlx,600
C,3,8,0.1,0,0,0,rlx,600
C,3,6,0.1,0,0,0,rlx,600
C,3,3,0.7,537,195842,0.152,rlx,600
C,3,8,0.3,0,0,0,rlx,600
C,3,1,0.4,556,536909,0.125,rlx,600
C,3,3,0.8,510,11370,0.047,rlx,600
C,3,7,0.5,3100,910888,0.39,rlx,600
C,3,2,0.1,0,0,0,rlx,600
C,3,7,0.9,1703,299,0.011,rlx,600
C,3,2,0.7,515,8418,0.01,rlx,600
C,3,4,0.2,0,0,0,rlx,600
C,3,4,0.1,0,0,0,rlx,600
C,3,2,0.2,0,0,0,rlx,600
C,3,8,0.4,0,0,0,rlx,600
C,3,5,0.9,1298,31,0.001,rlx,600
C,3,6,0.6,3072,849,0.001,rlx,600
C,3,7,0.4,3110,108968241,24.009,rlx,600
C,3,1,0.5,538,28636,0.009,rlx,600
C,3,8,0.8,2716,7899,0.045,rlx,600
C,3,1,0.8,496,230,0.001,rlx,600
C,3,5,0.4,3072,861,0.001,rlx,600
C,3,7,0.8,2326,1276,0.01,rlx,600
C,3,1,0.4,550,758736,0.163,rlx,600
C,3,6,0.2,3110,4079303644,396.209,rlx,600
C,3,2,0.3,0,0,0,rlx,600
C,3,8,0.2,0,0,0,rlx,600
C,3,5,0.9,1215,36,0,rlx,600
C,3,4,0.2,0,0,0,rlx,600
C,3,1,0.2,580,696447494,123.34,rlx,600
C,3,3,0.9,453,1279,0.048,rlx,600
C,3,7,0.6,3078,23377,0.025,rlx,600
C,3,7,0.7,3047,2841,0.011,rlx,600
C,3,8,0.4,0,0,0,rlx,600
C,3,2,0.9,411,312,0.009,rlx,600
C,3,5,0.2,3110,3832454,0.495,rlx,600
C,3,1,0.8,431,177,0.001,rlx,600
C,3,2,0.3,0,0,0,rlx,600
C,3,1,0.1,0,0,0,rlx,600
C,3,3,0.9,433,1456,0.039,rlx,600
C,3,4,0.3,0,0,0,rlx,600
C,3,6,0.9,1569,72,0.001,rlx,600
C,3,8,0.4,0,0,0,rlx,600
C,3,7,0.4,3110,102512431,22.674,rlx,600
C,3,1,0.9,337,80,0.001,rlx,600
C,3,5,0.4,3088,897,0.001,rlx,600
C,3,7,0.7,3038,3471,0.01,rlx,600
C,3,5,0.9,1249,35,0,rlx,600
C,3,1,0.8,418,264,0.002,rlx,600
C,3,1,0.2,590,841184773,127.383,rlx,600
C,3,7,0.6,3080,23791,0.023,rlx,600
C,3,5,0.9,1267,32,0,rlx,600
C,3,5,0.8,1550,60,0,rlx,600
C,3,6,0.6,3034,948,0.001,rlx,600
C,3,5,0.6,2221,134,0,rlx,600
C,3,3,0.5,564,286513151,107.147,rlx,600
C,3,1,0.3,560,18370438,3.052,rlx,600
C,3,3,0.9,437,1229,0.043,rlx,600
C,3,2,0.7,520,8424,0.012,rlx,600
C,3,6,0.5,3084,6305,0.005,rlx,600
C,3,7,0.2,0,0,0,rlx,600
C,3,5,0.2,3110,4312814,0.482,rlx,600
C,3,6,0.2,3110,3519181068,326.254,rlx,600
C,3,6,0.6,3002,996,0.001,rlx,600
C,3,4,0.7,540,6687320,4.538,rlx,600
C,3,1,0.1,0,0,0,rlx,600
C,3,3,0.5,560,326818033,116.872,rlx,600
C,3,7,0.5,3110,753737,0.349,rlx,600
C,3,7,0.2,0,0,0,rlx,600
C,3,2,0.4,570,100577426,23.847,rlx,600
C,3,8,0.5,3110,157518511,66.918,rlx,600
C,3,8,0.5,3110,153369304,68.948,rlx,600
C,3,6,0.5,3090,4497,0.003,rlx,600
C,3,1,0.7,500,529,0.003,rlx,600
C,3,8,0.7,3076,54186,0.092,rlx,600
C,3,6,0.7,2318,444,0.001,rlx,600
C,3,4,0.8,520,190951,0.312,rlx,600
C,3,5,0.6,2432,105,0,rlx,600
C,3,2,0.5,547,3234097,0.918,rlx,600
C,3,5,0.6,2428,132,0,rlx,600
C,3,3,0.8,516,12259,0.046,rlx,600
C,3,3,0.8,515,11495,0.056,rlx,600
C,3,3,0.3,0,0,0,rlx,600
C,3,8,0.4,0,0,0,rlx,600
C,3,5,0.1,3110,539546744,38.01,rlx,600
C,3,8,0.8,2567,9045,0.047,rlx,600
C,3,8,0.4,0,0,0,rlx,600
C,3,2,0.2,0,0,0,rlx,600
C,3,3,0.2,0,0,0,rlx,600
C,3,8,0.6,3098,1352343,1.127,rlx,600
C,3,4,0.8,520,182229,0.314,rlx,600
C,3,1,0.3,570,16831041,2.887,rlx,600
C,3,6,0.8,1914,226,0.001,rlx,600
C,3,2,0.3,0,0,0,rlx,600
C,3,8,0.3,0,0,0,rlx,600
C,3,5,0.5,2839,272,0,rlx,600
C,3,6,0.7,2341,457,0.001,rlx,600
C,3,1,0.8,448,212,0.001,rlx,600
C,3,5,0.6,2649,110,0.001,rlx,600
C,3,5,0.1,3110,393493095,30.131,rlx,600
C,3,3,0.9,462,1028,0.042,rlx,600
C,3,1,0.8,423,168,0.001,rlx,600
C,3,2,0.4,570,101096378,23.566,rlx,600
C,3,7,0.8,2286,1204,0.007,rlx,600
C,3,8,0.9,2153,1242,0.04,rlx,600
C,3,1,0.9,340,99,0.001,rlx,600
C,3,4,0.2,0,0,0,rlx,600
C,3,8,0.9,2031,1382,0.042,rlx,600
C,3,1,0.1,0,0,0,rlx,600
C,3,6,0.4,3107,156160,0.054,rlx,600
C,3,2,0.7,520,8019,0.012,rlx,600
C,3,1,0.3,560,14426006,2.662,rlx,600
C,3,8,0.5,3110,159813053,69.377,rlx,600
C,3,7,0.3,0,0,0,rlx,600
C,3,7,0.9,1805,321,0.009,rlx,600
C,3,4,0.6,558,431639669,228.148,rlx,600
C,3,3,0.6,540,5370573,2.668,rlx,600
C,3,6,0.2,3110,3804903515,370.415,rlx,600
C,3,1,0.3,570,15720208,3.073,rlx,600
C,3,5,0.2,3110,2225499,0.315,rlx,600
C,3,2,0.5,550,2827882,0.832,rlx,600
C,3,5,0.2,3110,2958231,0.353,rlx,600
C,3,8,0.8,2602,8313,0.044,rlx,600
C,3,7,0.2,0,0,0,rlx,600
C,3,4,0.9,494,9683,0.176,rlx,600
C,3,1,0.6,522,2763,0.002,rlx,600
C,3,7,0.8,2395,964,0.011,rlx,600
C,3,5,0.4,3087,570,0,rlx,600
C,3,8,0.2,0,0,0,rlx,600
C,3,6,0.5,3090,5666,0.004,rlx,600
C,3,3,0.4,0,0,0,rlx,600
C,3,1,0.1,0,0,0,rlx,600
C,3,4,0.3,0,0,0,rlx,600
C,3,5,0.3,3100,27670,0.007,rlx,600
C,3,4,0.1,0,0,0,rlx,600
C,3,5,0.5,2815,210,0.001,rlx,600
C,3,8,0.9,1917,1620,0.041,rlx,600
C,3,3,0.2,0,0,0,rlx,600
C,3,2,0.6,537,111351,0.053,rlx,600
C,3,2,0.7,520,9175,0.013,rlx,600
C,3,2,0.2,0,0,0,rlx,600
C,3,3,0.6,540,7287073,3.172,rlx,600
C,3,1,0.5,534,29079,0.01,rlx,600
C,3,1,0.5,530,35764,0.011,rlx,600
C,3,4,0.7,537,6674792,4.656,rlx,600
C,3,3,0.1,0,0,0,rlx,600
C,3,4,0.2,0,0,0,rlx,600
C,3,1,0.9,308,101,0.001,rlx,600
C,3,1,0.2,590,773617582,114.616,rlx,600
C,3,4,0.9,482,10400,0.168,rlx,600
C,3,4,0.7,540,6442970,4.773,rlx,600
C,3,4,0.6,550,505460759,251.551,rlx,600
C,3,8,0.6,3094,1491952,1.151,rlx,600
C,3,5,0.7,2157,63,0,rlx,600
C,3,3,0.1,0,0,0,rlx,600
C,3,8,0.2,0,0,0,rlx,600
C,3,7,0.4,3110,98011726,22.051,rlx,600
C,3,1,0.2,580,444276107,80.976,rlx,600
C,3,6,0.4,3100,213487,0.06,rlx,600
C,3,3,0.8,519,12141,0.048,rlx,600
C,3,8,0.1,0,0,0,rlx,600
C,3,7,0.5,3100,796581,0.359,rlx,600
C,3,6,0.6,2804,852,0.002,rlx,600
C,3,2,0.1,0,0,0,rlx,600
C,3,5,0.3,3100,47665,0.008,rlx,600
C,3,3,0.5,560,316497001,115.417,rlx,600
C,3,2,0.3,0,0,0,rlx,600
C,3,3,0.7,530,167044,0.147,rlx,600
C,3,8,0.6,3100,1391353,1.131,rlx,600
C,3,4,0.5,0,0,0,rlx,600
C,3,1,0.5,530,31261,0.012,rlx,600
C,3,4,0.5,0,0,0,rlx,600
C,3,3,0.3,0,0,0,rlx,600
C,3,1,0.8,412,176,0.001,rlx,600
C,3,4,0.9,494,9585,0.185,rlx,600
C,3,8,0.7,3080,54251,0.094,rlx,600
C,3,3,0.8,509,12086,0.045,rlx,600
C,3,5,0.5,2995,211,0,rlx,600
C,3,6,0.7,2640,256,0.002,rlx,600
C,3,8,0.8,2545,9112,0.046,rlx,600
C,3,1,0.6,520,3302,0.002,rlx,600
C,3,8,0.7,3069,53207,0.093,rlx,600
C,3,8,0.3,0,0,0,rlx,600
C,3,3,0.1,0,0,0,rlx,600
C,3,2,0.2,0,0,0,rlx,600
C,3,1,0.9,370,69,0.003,rlx,600
C,3,4,0.7,540,7510882,5.13,rlx,600
C,3,3,0.2,0,0,0,rlx,600
C,3,7,0.1,0,0,0,rlx,600
C,3,2,0.8,495,1132,0.008,rlx,600
C,3,8,0.9,2070,1125,0.047,rlx,600
C,3,2,0.4,560,110718038,25.876,rlx,600
C,3,6,0.8,2055,142,0.002,rlx,600
C,3,5,0.1,3110,549301757,36.974,rlx,600
C,3,3,0.1,0,0,0,rlx,600
C,3,4,0.6,560,393577350,219.245,rlx,600
C,3,5,0.5,2828,205,0,rlx,600
C,3,2,0.9,424,247,0.01,rlx,600
C,3,7,0.2,0,0,0,rlx,600
C,3,5,0.1,3110,469359713,37.296,rlx,600
C,3,3,0.8,510,11602,0.047,rlx,600
C,3,6,0.1,0,0,0,rlx,600
C,3,3,0.5,560,316788342,120.166,rlx,600
C,3,7,0.7,3007,2866,0.008,rlx,600
C,3,1,0.7,501,472,0.001,rlx,600
C,3,8,0.6,3100,1479709,1.141,rlx,600
C,3,7,0.4,3110,111384821,23.929,rlx,600
C,3,1,0.4,550,524399,0.119,rlx,600
C,3,3,0.1,0,0,0,rlx,600
C,3,3,0.6,547,6372558,2.889,rlx,600
C,3,6,0.2,3110,3280812448,321.94,rlx,600
C,3,8,0.8,2495,9441,0.05,rlx,600
C,3,4,0.6,558,415452714,234.813,rlx,600
C,3,4,0.3,0,0,0,rlx,600
C,3,8,0.5,3110,163600838,70.273,rlx,600
C,3,2,0.6,537,113134,0.051,rlx,600
C,3,5,0.8,1507,51,0,rlx,600
C,3,6,0.3,3110,22001867,3.498,rlx,600
C,3,6,0.4,3100,147876,0.049,rlx,600
C,3,3,0.4,0,0,0,rlx,600
C,3,6,0.5,3089,5467,0.004,rlx,600
C,3,5,0.8,1672,43,0,rlx,600
C,3,1,0.2,580,763666216,102.44,rlx,600
C,3,2,0.2,0,0,0,rlx,600
C,3,2,0.3,0,0,0,rlx,600
C,3,7,0.6,3090,26157,0.028,rlx,600
C,3,4,0.1,0,0,0,rlx,600
C,3,6,0.4,3100,259655,0.071,rlx,600
C,3,8,0.3,0,0,0,rlx,600
C,3,2,0.1,0,0,0,rlx,600
C,3,3,0.3,0,0,0,rlx,600
C,3,8,0.2,0,0,0,rlx,600
C,3,1,0.7,500,472,0.001,rlx,600
C,3,8,0.8,2664,8528,0.046,rlx,600
C,3,8,0.4,0,0,0,rlx,600
C,3,1,0.3,570,15750514,2.983,rlx,600
