instance,profit,LBi,UBi,h1,h2,nodes,ub_l2_cuts,ub_mt_cuts,ub_p_cuts,valid
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_3.txt_0.9.bz2,190,190,210,190,94,185,921,4,68,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.2.bz2,220,220,0,220,215,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.1.bz2,220,220,0,220,213,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.3.bz2,220,220,0,220,187,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.4.bz2,220,220,0,220,187,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.5.bz2,220,220,0,220,197,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.6.bz2,210,210,220,210,164,11,2,0,2,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.7.bz2,200,200,210,200,158,972,5816,0,94,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.9.bz2,190,190,210,190,94,172,541,3,66,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.8.bz2,200,193,210,193,100,274,3287,10,120,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.3.bz2,210,210,0,210,190,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.2.bz2,220,220,0,220,220,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.1.bz2,220,220,0,220,219,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.6.bz2,210,210,0,210,201,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.5.bz2,210,210,0,210,206,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.4.bz2,210,210,190,210,190,0,0,0,1,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.7.bz2,200,200,210,200,170,366,1641,0,52,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.8.bz2,200,196,210,196,174,206,2084,17,82,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.9.bz2,190,189,210,189,115,212,1856,38,102,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.2.bz2,220,220,0,220,214,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.3.bz2,220,220,0,220,217,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.5.bz2,210,210,220,210,195,6,9,0,2,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.4.bz2,210,210,220,210,191,51,140,0,2,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.1.bz2,220,220,0,220,213,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.6.bz2,210,209,210,209,173,26,134,19,17,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.7.bz2,207,207,210,207,188,184,491,69,161,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.8.bz2,200,200,210,200,161,93,416,1,51,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.9.bz2,190,189,200,189,104,154,1286,1,70,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.5.bz2,210,210,0,210,200,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.3.bz2,220,220,0,220,220,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.2.bz2,220,220,0,220,216,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.1.bz2,220,220,0,220,212,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.6.bz2,210,210,0,210,162,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.4.bz2,210,210,220,210,188,12,7,0,4,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.8.bz2,200,200,210,200,162,50,80,0,27,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.7.bz2,207,207,210,207,169,44,62,18,50,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.9.bz2,190,190,210,190,165,128,336,0,38,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.3.bz2,220,220,0,220,218,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.2.bz2,220,220,0,220,213,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.4.bz2,220,220,0,220,219,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.1.bz2,220,220,0,220,214,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.6.bz2,210,210,220,210,159,2,1,0,2,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.5.bz2,210,210,220,210,197,16,42,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.7.bz2,200,200,210,200,185,745,3615,0,105,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.9.bz2,190,190,210,190,98,185,845,5,44,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.8.bz2,200,199,210,199,162,153,1675,4,90,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.2.bz2,220,220,0,220,215,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.3.bz2,220,220,0,220,220,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.1.bz2,220,220,0,220,214,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.4.bz2,220,219,220,219,184,7,20,0,1,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.5.bz2,210,210,220,210,193,22,40,0,6,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.6.bz2,210,210,220,210,166,3,3,0,1,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.7.bz2,208,200,210,200,186,285,2227,434,496,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.9.bz2,190,190,210,190,181,220,1003,1,118,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.8.bz2,200,200,210,200,136,142,715,1,68,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.5.bz2,220,220,0,220,187,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.6.bz2,220,210,220,210,189,7,100,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.4.bz2,220,220,0,220,216,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.9.bz2,190,190,210,190,146,1871,13878,29,980,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.8.bz2,200,200,220,200,169,2687,20135,12,617,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.3.bz2,220,220,0,220,212,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.7.bz2,210,208,220,208,196,425,9472,15,48,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.2.bz2,220,220,0,220,211,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.3.bz2,220,220,0,220,215,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.2.bz2,220,220,0,220,212,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.1.bz2,220,220,0,220,210,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.1.bz2,220,220,0,220,210,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.5.bz2,220,220,0,220,187,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.6.bz2,220,220,0,220,185,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.9.bz2,190,190,210,190,93,2194,13366,19,1218,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.7.bz2,210,210,220,210,171,123,724,0,40,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.8.bz2,200,200,220,200,144,2701,15050,1,650,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.4.bz2,220,220,0,220,216,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.3.bz2,220,220,0,220,214,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.5.bz2,220,220,0,220,186,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.4.bz2,220,220,0,220,214,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.2.bz2,220,220,0,220,211,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.6.bz2,210,210,220,210,208,126,257,0,59,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.1.bz2,220,220,0,220,210,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.9.bz2,190,190,210,190,105,1761,14644,25,850,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.8.bz2,200,200,220,200,175,2119,13118,8,504,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.7.bz2,210,208,220,208,196,324,6207,49,72,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.3.bz2,220,220,0,220,216,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.2.bz2,220,220,0,220,212,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.5.bz2,220,220,0,220,217,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.6.bz2,210,210,220,210,207,44,202,0,6,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.7.bz2,210,210,220,210,175,24,75,0,8,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.4.bz2,220,220,0,220,186,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.1.bz2,220,220,0,220,212,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.9.bz2,190,190,210,190,105,1376,10818,19,715,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.8.bz2,200,200,210,200,146,1167,7641,3,256,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.3.bz2,220,220,0,220,216,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.2.bz2,220,220,0,220,212,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.4.bz2,220,220,0,220,220,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.5.bz2,220,210,220,210,193,83,380,0,1,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.7.bz2,210,210,220,210,184,28,74,0,22,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.9.bz2,190,190,210,190,147,1329,11666,17,607,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.8.bz2,200,200,220,200,122,1204,9431,2,319,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.6.bz2,210,210,220,210,195,129,542,0,13,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.1.bz2,220,220,0,220,210,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.3.bz2,220,220,0,220,213,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.2.bz2,220,220,0,220,213,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.1.bz2,220,220,0,220,211,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.4.bz2,220,220,0,220,213,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.6.bz2,210,210,220,210,162,119,651,0,11,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.5.bz2,220,220,0,220,188,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.7.bz2,210,210,220,210,170,13,18,0,16,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.8.bz2,208,208,220,208,171,197,571,351,450,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.9.bz2,190,190,210,190,103,2020,14597,11,903,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.3.bz2,220,220,0,220,212,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.2.bz2,220,220,0,220,213,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.4.bz2,220,220,0,220,214,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.5.bz2,220,219,220,219,181,34,192,27,20,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.1.bz2,220,220,0,220,210,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.6.bz2,210,210,220,210,191,611,3749,0,29,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.7.bz2,210,210,220,210,123,52,249,0,16,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.9.bz2,190,190,210,190,154,2056,13181,8,967,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.8.bz2,210,200,220,200,186,105,1996,0,22,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.3.bz2,220,220,0,220,210,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.2.bz2,220,220,0,220,210,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.4.bz2,220,220,0,220,212,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.5.bz2,220,220,0,220,218,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.6.bz2,220,220,0,220,191,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.1.bz2,220,220,0,220,210,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.7.bz2,210,210,220,210,204,220,875,0,99,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.8.bz2,200,200,220,200,177,4957,25329,4,1177,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.9.bz2,190,190,210,190,92,2211,13715,15,1258,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.3.bz2,220,220,0,220,212,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.2.bz2,220,220,0,220,210,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.4.bz2,220,220,0,220,215,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.5.bz2,220,220,0,220,219,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.1.bz2,220,220,0,220,210,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.6.bz2,210,210,220,210,191,988,6998,0,52,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.7.bz2,210,210,220,210,179,87,340,0,28,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.1.bz2,1030,1028,1030,1028,785,5,223,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.8.bz2,200,200,220,200,130,2191,14459,5,512,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.2.bz2,1030,1029,1030,1029,785,4,151,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.3.bz2,1030,1028,1030,1028,787,8,218,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.4.bz2,1030,1028,1030,1028,788,4,102,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.5.bz2,1030,1030,0,1030,785,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.6.bz2,1030,1029,1030,1029,794,11,92,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.7.bz2,1030,1012,1030,1012,803,45,97,0,2,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.9.bz2,199,190,210,190,105,390,3666,914,830,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.8.bz2,1030,1029,1030,1029,794,9,46,0,1,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.9.bz2,1003,999,1030,999,530,15,9,0,5,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.1.bz2,1030,1019,1030,1019,789,8,389,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.2.bz2,1030,1018,1030,1018,789,8,318,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.3.bz2,1030,1023,1030,1023,794,7,203,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.4.bz2,1030,1018,1030,1018,789,17,267,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.5.bz2,1030,1022,1030,1022,796,23,198,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.6.bz2,1030,1030,0,1030,799,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.7.bz2,1030,1030,0,1030,797,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.8.bz2,1029,1020,1030,1020,913,50,127,0,10,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.9.bz2,1006,1006,1030,1006,820,8,3,0,4,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.1.bz2,1030,1007,1030,1007,784,12,543,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.2.bz2,1030,1010,1030,1010,787,15,455,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.3.bz2,1030,1007,1030,1007,787,13,362,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.4.bz2,1030,1012,1030,1012,788,10,206,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.5.bz2,1030,1012,1030,1012,786,10,160,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.6.bz2,1030,1018,1030,1018,839,50,263,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.7.bz2,1030,1022,1030,1022,793,5,58,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.8.bz2,1029,1023,1030,1023,801,66,137,0,11,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.9.bz2,1016,1014,1030,1014,528,13,7,0,4,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.1.bz2,1030,1028,1030,1028,780,4,178,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.2.bz2,1030,1030,0,1030,780,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.3.bz2,1030,1030,0,1030,780,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.4.bz2,1030,1030,0,1030,788,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.5.bz2,1030,1026,1030,1026,786,5,86,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.6.bz2,1030,1028,1030,1028,782,3,65,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.7.bz2,1030,1023,1030,1023,802,7,49,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.8.bz2,1027,1015,1030,1015,901,67,119,0,12,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.9.bz2,1029,1029,599,1029,531,0,0,0,1,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.1.bz2,1030,1025,1030,1025,782,4,194,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.2.bz2,1030,1025,1030,1025,782,9,283,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.3.bz2,1030,1025,1030,1025,788,13,290,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.4.bz2,1030,1027,1030,1027,784,11,213,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.5.bz2,1030,1026,1030,1026,803,25,205,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.6.bz2,1030,1020,1030,1020,791,38,197,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.7.bz2,1030,1029,1030,1029,785,33,137,0,1,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.8.bz2,1029,1029,1030,1029,866,44,110,0,9,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.9.bz2,1021,1016,1030,1016,524,9,4,0,5,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.1.bz2,1030,1030,0,1030,782,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.2.bz2,1030,1029,1030,1029,782,3,131,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.3.bz2,1030,1030,0,1030,783,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.4.bz2,1030,1029,1030,1029,784,6,115,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.5.bz2,1030,1030,0,1030,784,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.6.bz2,1030,1027,1030,1027,813,35,191,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.7.bz2,1030,1030,0,1030,816,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.8.bz2,1030,1010,1030,1010,795,29,64,0,4,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.9.bz2,1007,991,1030,991,852,8,9,0,2,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.1.bz2,1030,1028,1030,1028,784,3,146,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.2.bz2,1030,1028,1030,1028,784,5,189,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.3.bz2,1030,1030,0,1030,784,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.4.bz2,1030,1028,1030,1028,784,5,123,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.5.bz2,1030,1028,1030,1028,784,6,99,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.6.bz2,1030,1030,0,1030,800,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_4_0_9.txt_0.3.bz2,220,220,0,220,211,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.7.bz2,1030,1026,1030,1026,796,3,56,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.8.bz2,1030,1030,0,1030,522,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.9.bz2,1030,1030,0,1030,524,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.1.bz2,1030,1028,1030,1028,782,5,221,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.2.bz2,1030,1030,0,1030,782,0,1,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.3.bz2,1030,1028,1030,1028,780,14,334,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.4.bz2,1030,1017,1030,1017,784,8,133,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.5.bz2,1030,1017,1030,1017,784,17,193,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.6.bz2,1030,1015,1030,1015,780,37,183,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.7.bz2,1030,1026,1030,1026,815,23,88,0,1,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.8.bz2,1029,1026,1030,1026,808,60,125,2,5,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.9.bz2,1003,938,1030,938,645,10,4,0,3,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_8.txt_0.1.bz2,1030,1022,1030,1022,790,5,216,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_8.txt_0.2.bz2,1030,1024,1030,1024,787,7,251,0,0,1
/home/gplacroix/ic2024/data/set2/C1/BPPC_5_0_8.txt_0.4.bz2,1030,1021,1030,1021,792,7,137,0,0,1
